LAMMPS data file. CGCMM style. atom_style atomic generated by VMD/TopoTools v1.8 on Tue Mar 04 23:23:26 -0500 2025
 4028 atoms
 0 bonds
 0 angles
 0 dihedrals
 0 impropers
 1 atom types
 0 bond types
 0 angle types
 0 dihedral types
 0 improper types
 0.000000 140.000000  xlo xhi
 0.000000 140.000000  ylo yhi
 0.000000 140.000000  zlo zhi

# Pair Coeffs
#
# 1  AL3

 Masses

 1 26.981539 # AL3

 Atoms # atomic

282 1 51.823997 70.000000 78.078003 # AL3
283 1 53.844002 67.980003 78.078003 # AL3
284 1 53.844002 70.000000 76.057999 # AL3
285 1 51.823997 67.980003 80.097000 # AL3
286 1 51.823997 70.000000 82.116997 # AL3
287 1 53.844002 67.980003 82.116997 # AL3
288 1 53.844002 70.000000 80.097000 # AL3
289 1 51.823997 67.980003 84.137001 # AL3
290 1 51.823997 70.000000 86.155998 # AL3
291 1 53.844002 67.980003 86.155998 # AL3
292 1 53.844002 70.000000 84.137001 # AL3
293 1 53.844002 70.000000 88.176003 # AL3
294 1 51.823997 74.039001 53.844002 # AL3
295 1 53.844002 72.019997 53.844002 # AL3
296 1 53.844002 74.039001 51.823997 # AL3
297 1 51.823997 72.019997 55.862999 # AL3
298 1 51.823997 74.039001 57.882999 # AL3
299 1 53.844002 72.019997 57.882999 # AL3
300 1 53.844002 74.039001 55.862999 # AL3
301 1 51.823997 72.019997 59.903000 # AL3
302 1 51.823997 74.039001 61.922001 # AL3
303 1 53.844002 72.019997 61.922001 # AL3
304 1 53.844002 74.039001 59.903000 # AL3
305 1 51.823997 72.019997 63.942001 # AL3
306 1 51.823997 74.039001 65.960999 # AL3
307 1 53.844002 72.019997 65.960999 # AL3
308 1 53.844002 74.039001 63.942001 # AL3
309 1 51.823997 72.019997 67.980003 # AL3
310 1 51.823997 74.039001 70.000000 # AL3
311 1 53.844002 72.019997 70.000000 # AL3
312 1 53.844002 74.039001 67.980003 # AL3
313 1 51.823997 72.019997 72.019997 # AL3
314 1 51.823997 74.039001 74.039001 # AL3
315 1 53.844002 72.019997 74.039001 # AL3
316 1 53.844002 74.039001 72.019997 # AL3
317 1 51.823997 72.019997 76.057999 # AL3
318 1 51.823997 74.039001 78.078003 # AL3
319 1 53.844002 72.019997 78.078003 # AL3
320 1 53.844002 74.039001 76.057999 # AL3
321 1 51.823997 72.019997 80.097000 # AL3
322 1 51.823997 74.039001 82.116997 # AL3
323 1 53.844002 72.019997 82.116997 # AL3
324 1 53.844002 74.039001 80.097000 # AL3
325 1 51.823997 72.019997 84.137001 # AL3
326 1 51.823997 74.039001 86.155998 # AL3
327 1 53.844002 72.019997 86.155998 # AL3
328 1 53.844002 74.039001 84.137001 # AL3
329 1 53.844002 74.039001 88.176003 # AL3
330 1 53.844002 76.057999 53.844002 # AL3
331 1 51.823997 76.057999 55.862999 # AL3
332 1 51.823997 78.078003 57.882999 # AL3
333 1 53.844002 76.057999 57.882999 # AL3
334 1 53.844002 78.078003 55.862999 # AL3
335 1 51.823997 76.057999 59.903000 # AL3
336 1 51.823997 78.078003 61.922001 # AL3
337 1 53.844002 76.057999 61.922001 # AL3
338 1 53.844002 78.078003 59.903000 # AL3
339 1 51.823997 76.057999 63.942001 # AL3
340 1 51.823997 78.078003 65.960999 # AL3
341 1 53.844002 76.057999 65.960999 # AL3
342 1 53.844002 78.078003 63.942001 # AL3
343 1 51.823997 76.057999 67.980003 # AL3
344 1 51.823997 78.078003 70.000000 # AL3
345 1 53.844002 76.057999 70.000000 # AL3
346 1 53.844002 78.078003 67.980003 # AL3
347 1 51.823997 76.057999 72.019997 # AL3
348 1 51.823997 78.078003 74.039001 # AL3
349 1 53.844002 76.057999 74.039001 # AL3
350 1 53.844002 78.078003 72.019997 # AL3
351 1 51.823997 76.057999 76.057999 # AL3
352 1 51.823997 78.078003 78.078003 # AL3
353 1 53.844002 76.057999 78.078003 # AL3
354 1 53.844002 78.078003 76.057999 # AL3
355 1 51.823997 76.057999 80.097000 # AL3
356 1 51.823997 78.078003 82.116997 # AL3
357 1 53.844002 76.057999 82.116997 # AL3
358 1 53.844002 78.078003 80.097000 # AL3
359 1 51.823997 76.057999 84.137001 # AL3
360 1 53.844002 76.057999 86.155998 # AL3
361 1 53.844002 78.078003 84.137001 # AL3
362 1 53.844002 80.097000 53.844002 # AL3
363 1 51.823997 82.116997 57.882999 # AL3
364 1 53.844002 80.097000 57.882999 # AL3
365 1 53.844002 82.116997 55.862999 # AL3
366 1 51.823997 80.097000 59.903000 # AL3
367 1 51.823997 82.116997 61.922001 # AL3
368 1 53.844002 80.097000 61.922001 # AL3
369 1 53.844002 82.116997 59.903000 # AL3
370 1 51.823997 80.097000 63.942001 # AL3
371 1 51.823997 82.116997 65.960999 # AL3
372 1 53.844002 80.097000 65.960999 # AL3
373 1 53.844002 82.116997 63.942001 # AL3
374 1 51.823997 80.097000 67.980003 # AL3
375 1 51.823997 82.116997 70.000000 # AL3
376 1 53.844002 80.097000 70.000000 # AL3
377 1 53.844002 82.116997 67.980003 # AL3
378 1 51.823997 80.097000 72.019997 # AL3
379 1 51.823997 82.116997 74.039001 # AL3
380 1 53.844002 80.097000 74.039001 # AL3
381 1 53.844002 82.116997 72.019997 # AL3
382 1 51.823997 80.097000 76.057999 # AL3
383 1 51.823997 82.116997 78.078003 # AL3
384 1 53.844002 80.097000 78.078003 # AL3
385 1 53.844002 82.116997 76.057999 # AL3
386 1 51.823997 80.097000 80.097000 # AL3
387 1 51.823997 82.116997 82.116997 # AL3
388 1 53.844002 80.097000 82.116997 # AL3
389 1 53.844002 82.116997 80.097000 # AL3
390 1 53.844002 80.097000 86.155998 # AL3
391 1 53.844002 82.116997 84.137001 # AL3
392 1 53.844002 84.137001 57.882999 # AL3
393 1 53.844002 84.137001 61.922001 # AL3
394 1 53.844002 86.155998 59.903000 # AL3
395 1 51.823997 84.137001 63.942001 # AL3
396 1 51.823997 86.155998 65.960999 # AL3
397 1 53.844002 84.137001 65.960999 # AL3
398 1 53.844002 86.155998 63.942001 # AL3
399 1 51.823997 84.137001 67.980003 # AL3
400 1 51.823997 86.155998 70.000000 # AL3
401 1 53.844002 84.137001 70.000000 # AL3
402 1 53.844002 86.155998 67.980003 # AL3
403 1 51.823997 84.137001 72.019997 # AL3
404 1 51.823997 86.155998 74.039001 # AL3
405 1 53.844002 84.137001 74.039001 # AL3
406 1 53.844002 86.155998 72.019997 # AL3
407 1 51.823997 84.137001 76.057999 # AL3
408 1 53.844002 84.137001 78.078003 # AL3
409 1 53.844002 86.155998 76.057999 # AL3
410 1 53.844002 84.137001 82.116997 # AL3
411 1 53.844002 86.155998 80.097000 # AL3
412 1 53.844002 88.176003 65.960999 # AL3
413 1 53.844002 88.176003 70.000000 # AL3
414 1 53.844002 88.176003 74.039001 # AL3
415 1 55.862999 49.805000 65.960999 # AL3
416 1 57.882999 49.805000 63.942001 # AL3
417 1 55.862999 49.805000 70.000000 # AL3
418 1 57.882999 49.805000 67.980003 # AL3
419 1 55.862999 49.805000 74.039001 # AL3
420 1 57.882999 49.805000 72.019997 # AL3
421 1 57.882999 49.805000 76.057999 # AL3
422 1 55.862999 53.844002 57.882999 # AL3
423 1 57.882999 51.823997 57.882999 # AL3
424 1 57.882999 53.844002 55.862999 # AL3
425 1 55.862999 53.844002 61.922001 # AL3
426 1 57.882999 51.823997 61.922001 # AL3
427 1 57.882999 53.844002 59.903000 # AL3
428 1 55.862999 51.823997 63.942001 # AL3
429 1 55.862999 53.844002 65.960999 # AL3
430 1 57.882999 51.823997 65.960999 # AL3
431 1 57.882999 53.844002 63.942001 # AL3
432 1 55.862999 51.823997 67.980003 # AL3
433 1 55.862999 53.844002 70.000000 # AL3
434 1 57.882999 51.823997 70.000000 # AL3
435 1 57.882999 53.844002 67.980003 # AL3
436 1 55.862999 51.823997 72.019997 # AL3
